url,malicious
"127.0.0.1 - - [28/Apr/2021:21:40:29 -0400] ""GET /dvwa HTTP/1.1"" 404 488 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:12:47 -0400] ""GET /DVWA/vulnerabilities/fi/?page=include.php HTTP/1.1"" 200 1627 ""http://127.0.0.1/DVWA/security.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:14:52 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1352 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:14:52 -0400] ""GET /DVWA/dvwa/css/main.css HTTP/1.1"" 200 1445 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:14:52 -0400] ""GET /DVWA/dvwa/js/dvwaPage.js HTTP/1.1"" 200 815 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:14:52 -0400] ""GET /DVWA//dvwa/js/add_event_listeners.js HTTP/1.1"" 200 626 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:14:52 -0400] ""GET /DVWA/dvwa/images/logo.png HTTP/1.1"" 304 181 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:03 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1352 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:10 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1352 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:11 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1351 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:12 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1351 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 200 1352 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA/dvwa/css/main.css HTTP/1.1"" 200 1445 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA/dvwa/js/dvwaPage.js HTTP/1.1"" 200 815 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA//dvwa/js/add_event_listeners.js HTTP/1.1"" 200 626 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:15:24 -0400] ""GET /DVWA/dvwa/images/logo.png HTTP/1.1"" 304 181 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=a"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:19:40 -0400] ""GET /DVWA/vulnerabilities/fi/?page=a HTTP/1.1"" 302 512 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:19:40 -0400] ""GET /DVWA/login.php HTTP/1.1"" 200 1161 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:19:40 -0400] ""GET /DVWA/dvwa/css/login.css HTTP/1.1"" 200 741 ""http://127.0.0.1/DVWA/login.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:19:40 -0400] ""GET /DVWA/dvwa/images/login_logo.png HTTP/1.1"" 200 9375 ""http://127.0.0.1/DVWA/login.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:19:40 -0400] ""GET /favicon.ico HTTP/1.1"" 404 487 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:37 -0400] ""GET /dvwa/js/add_event_listeners.js HTTP/1.1"" 404 451 ""http://127.0.0.1/DVWA/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:39 -0400] ""GET /DVWA/instructions.php HTTP/1.1"" 200 7546 ""http://127.0.0.1/DVWA/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:39 -0400] ""GET /dvwa/js/add_event_listeners.js HTTP/1.1"" 404 451 ""http://127.0.0.1/DVWA/instructions.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:39 -0400] ""GET /dvwa/js/add_event_listeners.js HTTP/1.1"" 404 451 ""http://127.0.0.1/DVWA/instructions.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:40 -0400] ""GET /DVWA/setup.php HTTP/1.1"" 200 2229 ""http://127.0.0.1/DVWA/instructions.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:40 -0400] ""GET /DVWA/dvwa/images/spanner.png HTTP/1.1"" 304 144 ""http://127.0.0.1/DVWA/setup.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:40 -0400] ""GET /dvwa/js/add_event_listeners.js HTTP/1.1"" 404 451 ""http://127.0.0.1/DVWA/setup.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:41 -0400] ""GET /DVWA/vulnerabilities/brute/ HTTP/1.1"" 200 1663 ""http://127.0.0.1/DVWA/setup.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:46 -0400] ""GET /DVWA/vulnerabilities/brute/?username=abc&password=aaa&Login=Login HTTP/1.1"" 200 1687 ""http://127.0.0.1/DVWA/vulnerabilities/brute/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:51 -0400] ""GET /DVWA/vulnerabilities/brute/?username=haha&password=abc&Login=Login HTTP/1.1"" 200 1687 ""http://127.0.0.1/DVWA/vulnerabilities/brute/?username=abc&password=aaa&Login=Login"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:55 -0400] ""GET /DVWA/vulnerabilities/brute/?username=admin&password=password&Login=Login HTTP/1.1"" 200 1708 ""http://127.0.0.1/DVWA/vulnerabilities/brute/?username=haha&password=abc&Login=Login"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:55 -0400] ""GET /DVWA/hackable/users/admin.jpg HTTP/1.1"" 200 3793 ""http://127.0.0.1/DVWA/vulnerabilities/brute/?username=admin&password=password&Login=Login"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:49:59 -0400] ""GET /DVWA/vulnerabilities/brute/?username=a&password=fff&Login=Login HTTP/1.1"" 200 1687 ""http://127.0.0.1/DVWA/vulnerabilities/brute/?username=admin&password=password&Login=Login"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:00 -0400] ""GET /DVWA/vulnerabilities/exec/ HTTP/1.1"" 200 1622 ""http://127.0.0.1/DVWA/vulnerabilities/brute/?username=a&password=fff&Login=Login"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:05 -0400] ""POST /DVWA/vulnerabilities/exec/ HTTP/1.1"" 200 1629 ""http://127.0.0.1/DVWA/vulnerabilities/exec/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:21 -0400] ""POST /DVWA/vulnerabilities/exec/ HTTP/1.1"" 200 1809 ""http://127.0.0.1/DVWA/vulnerabilities/exec/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:29 -0400] ""GET /DVWA/vulnerabilities/csrf/ HTTP/1.1"" 200 1808 ""http://127.0.0.1/DVWA/vulnerabilities/exec/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:41 -0400] ""GET /DVWA/vulnerabilities/csrf/test_credentials.php HTTP/1.1"" 200 862 ""http://127.0.0.1/DVWA/vulnerabilities/csrf/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:41 -0400] ""GET /DVWA/dvwa/css/source.css HTTP/1.1"" 200 497 ""http://127.0.0.1/DVWA/vulnerabilities/csrf/test_credentials.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:47 -0400] ""GET /DVWA/vulnerabilities/fi/?page=include.php HTTP/1.1"" 200 1590 ""http://127.0.0.1/DVWA/vulnerabilities/csrf/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:49 -0400] ""GET /DVWA/vulnerabilities/upload/ HTTP/1.1"" 200 1708 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:50 -0400] ""GET /DVWA/vulnerabilities/captcha/ HTTP/1.1"" 200 1809 ""http://127.0.0.1/DVWA/vulnerabilities/upload/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:51 -0400] ""GET /DVWA/vulnerabilities/sqli/ HTTP/1.1"" 200 1638 ""http://127.0.0.1/DVWA/vulnerabilities/captcha/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:52 -0400] ""GET /DVWA/vulnerabilities/sqli_blind/ HTTP/1.1"" 200 1682 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:54 -0400] ""GET /DVWA/vulnerabilities/sqli/ HTTP/1.1"" 200 1638 ""http://127.0.0.1/DVWA/vulnerabilities/sqli_blind/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:50:57 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=1&Submit=Submit HTTP/1.1"" 200 1662 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:01 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=2&Submit=Submit HTTP/1.1"" 200 1672 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:02 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=3&Submit=Submit HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=2&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:03 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=4&Submit=Submit HTTP/1.1"" 200 1670 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=3&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:05 -0400] ""GET /DVWA/vulnerabilities/sqli/?id=5&Submit=Submit HTTP/1.1"" 200 1667 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=4&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:06 -0400] ""GET /DVWA/vulnerabilities/xss_d/ HTTP/1.1"" 200 1773 ""http://127.0.0.1/DVWA/vulnerabilities/sqli/?id=5&Submit=Submit"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:09 -0400] ""GET /DVWA/vulnerabilities/xss_d/?default=English HTTP/1.1"" 200 1773 ""http://127.0.0.1/DVWA/vulnerabilities/xss_d/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/ HTTP/1.1"" 200 1648 ""http://127.0.0.1/DVWA/vulnerabilities/xss_d/?default=English"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=hello HTTP/1.1"" 200 1659 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=alan HTTP/1.1"" 200 1660 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=hello"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:20 -0400] ""GET /DVWA/vulnerabilities/xss_s/ HTTP/1.1"" 200 1870 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=alan"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:26 -0400] ""POST /DVWA/vulnerabilities/xss_s/ HTTP/1.1"" 200 1883 ""http://127.0.0.1/DVWA/vulnerabilities/xss_s/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
"127.0.0.1 - - [28/Apr/2021:22:51:42 -0400] ""GET /DVWA/vulnerabilities/javascript/ HTTP/1.1"" 200 3513 ""http://127.0.0.1/DVWA/vulnerabilities/xss_s/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
